txn_id,txn_date,rail,mcc,currency,local_amount,fx_rate,gross_usd,expected_interchange,expected_scheme_fee,expected_net
TXN049114,2026-06-06,card_present_credit,5814 Fast Food,USD,158.76,1.0,158.76,2.72,0.22,155.82
TXN049115,2026-06-06,card_present_debit,5999 Retail,USD,123.47,1.0,123.47,1.51,0.16,121.8
TXN049116,2026-06-05,ecom_credit,7011 Lodging,USD,389.46,1.0,389.46,7.69,0.55,381.22
TXN049117,2026-06-09,ecom_credit,7011 Lodging,USD,485.26,1.0,485.26,9.56,0.68,475.02
TXN049118,2026-06-05,card_present_debit,5912 Pharmacy,USD,84.97,1.0,84.97,1.1,0.11,83.76
TXN049119,2026-06-13,card_present_credit,4121 Rideshare,USD,138.08,1.0,138.08,2.38,0.19,135.51
TXN049120,2026-06-12,card_present_credit,4121 Rideshare,USD,248.51,1.0,248.51,4.2,0.35,243.96
TXN049121,2026-06-01,card_present_credit,7011 Lodging,USD,208.36,1.0,208.36,3.54,0.29,204.53
TXN049122,2026-06-06,card_present_credit,5541 Fuel,USD,234.1,1.0,234.1,3.96,0.33,229.81
TXN049123,2026-06-02,ecom_debit,5541 Fuel,USD,222.61,1.0,222.61,3.34,0.29,218.98
TXN049124,2026-06-03,ecom_debit,5814 Fast Food,USD,43.48,1.0,43.48,0.83,0.06,42.59
TXN049125,2026-06-10,ecom_credit,7011 Lodging,USD,510.55,1.0,510.55,10.06,0.71,499.78
TXN049126,2026-06-14,card_present_debit,5999 Retail,USD,178.59,1.0,178.59,2.09,0.23,176.27
TXN049127,2026-06-03,card_present_debit,5814 Fast Food,USD,157.49,1.0,157.49,1.86,0.2,155.43
TXN049128,2026-06-09,cross_border,7011 Lodging,GBP,299.48,1.278,382.74,8.33,4.21,370.2
TXN049129,2026-06-04,card_present_debit,5732 Electronics,USD,165.51,1.0,165.51,1.95,0.22,163.34
TXN049130,2026-06-06,ecom_credit,4899 Streaming,USD,16.56,1.0,16.56,0.42,0.02,16.12
TXN049131,2026-06-03,card_present_debit,5814 Fast Food,USD,129.96,1.0,129.96,1.57,0.17,128.22
TXN049132,2026-06-07,ecom_credit,4121 Rideshare,USD,183.28,1.0,183.28,3.67,0.26,179.35
TXN049133,2026-06-07,card_present_debit,5814 Fast Food,USD,215.12,1.0,215.12,2.47,0.28,212.37
TXN049134,2026-06-08,ecom_debit,5541 Fuel,USD,119.84,1.0,119.84,1.9,0.16,117.78
TXN049135,2026-06-10,card_present_credit,7011 Lodging,USD,173.17,1.0,173.17,2.96,0.24,169.97
TXN049136,2026-06-04,ecom_debit,5411 Grocery,USD,21.74,1.0,21.74,0.52,0.03,21.19
TXN049137,2026-06-14,card_present_debit,5999 Retail,USD,21.73,1.0,21.73,0.44,0.03,21.26
TXN049138,2026-06-08,card_present_debit,5732 Electronics,USD,105.74,1.0,105.74,1.32,0.14,104.28
TXN049139,2026-06-09,ecom_debit,4121 Rideshare,USD,94.6,1.0,94.6,1.54,0.12,92.94
TXN049140,2026-06-11,card_present_credit,5999 Retail,USD,379.98,1.0,379.98,6.37,0.53,373.08
TXN049141,2026-06-11,card_present_debit,5411 Grocery,USD,44.59,1.0,44.59,0.68,0.06,43.85
TXN049142,2026-06-06,card_present_credit,5812 Restaurants,USD,152.16,1.0,152.16,2.61,0.21,149.34
TXN049143,2026-06-03,card_present_credit,4899 Streaming,USD,110.3,1.0,110.3,1.92,0.15,108.23
TXN049144,2026-06-08,card_present_debit,5999 Retail,USD,209.21,1.0,209.21,2.41,0.27,206.53
TXN049145,2026-06-07,cross_border,5912 Pharmacy,CAD,1230.25,0.731,899.31,19.44,9.89,869.98
TXN049146,2026-06-01,card_present_credit,5541 Fuel,USD,446.29,1.0,446.29,7.46,0.62,438.21
TXN049147,2026-06-06,card_present_credit,5814 Fast Food,USD,76.76,1.0,76.76,1.37,0.11,75.28
TXN049148,2026-06-08,card_present_credit,7011 Lodging,USD,135.41,1.0,135.41,2.33,0.19,132.89
TXN049149,2026-06-07,card_present_debit,4899 Streaming,USD,165.59,1.0,165.59,1.95,0.22,163.42
TXN049150,2026-06-05,card_present_credit,5912 Pharmacy,USD,145.56,1.0,145.56,2.5,0.2,142.86
TXN049151,2026-06-06,card_present_credit,5814 Fast Food,USD,289.39,1.0,289.39,4.87,0.41,284.11
TXN049152,2026-06-02,card_present_debit,5814 Fast Food,USD,106.89,1.0,106.89,1.33,0.14,105.42
TXN049153,2026-06-06,card_present_credit,5912 Pharmacy,USD,170.66,1.0,170.66,2.92,0.24,167.5
TXN049154,2026-06-09,card_present_credit,4899 Streaming,USD,407.33,1.0,407.33,6.82,0.57,399.94
TXN049155,2026-06-05,card_present_debit,5912 Pharmacy,USD,180.26,1.0,180.26,2.1,0.23,177.93
TXN049156,2026-06-10,card_present_debit,5912 Pharmacy,USD,73.9,1.0,73.9,0.99,0.1,72.81
TXN049157,2026-06-09,card_present_debit,5732 Electronics,USD,177.98,1.0,177.98,2.08,0.23,175.67
TXN049158,2026-06-07,ecom_credit,5541 Fuel,USD,634.48,1.0,634.48,12.47,0.89,621.12
TXN049159,2026-06-12,card_present_debit,5814 Fast Food,USD,167.1,1.0,167.1,1.96,0.22,164.92
TXN049160,2026-06-14,card_present_debit,5814 Fast Food,USD,180.51,1.0,180.51,2.11,0.23,178.17
TXN049161,2026-06-10,card_present_debit,5411 Grocery,USD,182.23,1.0,182.23,2.12,0.24,179.87
TXN049162,2026-06-03,cross_border,4899 Streaming,JPY,86959.44,0.00641,557.41,12.08,6.13,539.2
TXN049163,2026-06-10,card_present_credit,5411 Grocery,USD,140.83,1.0,140.83,2.42,0.2,138.21
TXN049164,2026-06-11,ecom_credit,5411 Grocery,USD,403.13,1.0,403.13,7.96,0.56,394.61
TXN049165,2026-06-12,ecom_debit,7011 Lodging,USD,117.88,1.0,117.88,1.87,0.15,115.86
TXN049166,2026-06-09,card_present_debit,5814 Fast Food,USD,82.58,1.0,82.58,1.08,0.11,81.39
TXN049167,2026-06-05,card_present_credit,4121 Rideshare,USD,382.57,1.0,382.57,6.41,0.54,375.62
TXN049168,2026-06-08,card_present_debit,4899 Streaming,USD,19.75,1.0,19.75,0.42,0.03,19.3
TXN049169,2026-06-02,card_present_debit,5912 Pharmacy,USD,66.08,1.0,66.08,0.9,0.09,65.09
TXN049170,2026-06-12,ecom_credit,7011 Lodging,USD,357.89,1.0,357.89,7.08,0.5,350.31
TXN049171,2026-06-05,ecom_credit,5999 Retail,USD,434.13,1.0,434.13,8.57,0.61,424.95
TXN049172,2026-06-06,card_present_debit,5732 Electronics,USD,32.13,1.0,32.13,0.55,0.04,31.54
TXN049173,2026-06-09,ecom_credit,5812 Restaurants,USD,611.46,1.0,611.46,12.02,0.86,598.58
TXN049174,2026-06-09,card_present_debit,5541 Fuel,USD,139.91,1.0,139.91,1.68,0.18,138.05
TXN049175,2026-06-06,card_present_credit,5812 Restaurants,USD,451.88,1.0,451.88,7.56,0.63,443.69
TXN049176,2026-06-01,cross_border,5999 Retail,CAD,710.18,0.731,519.14,11.26,5.71,502.17
TXN049177,2026-06-05,ecom_credit,5541 Fuel,USD,504.04,1.0,504.04,9.93,0.71,493.4
TXN049178,2026-06-14,card_present_credit,4121 Rideshare,USD,452.4,1.0,452.4,7.56,0.63,444.21
TXN049179,2026-06-06,ecom_debit,5812 Restaurants,USD,16.0,1.0,16.0,0.44,0.02,15.54
TXN049180,2026-06-11,card_present_debit,5541 Fuel,USD,184.3,1.0,184.3,2.15,0.24,181.91
TXN049181,2026-06-03,card_present_debit,7011 Lodging,USD,193.03,1.0,193.03,2.24,0.25,190.54
TXN049182,2026-06-11,ecom_credit,5411 Grocery,USD,486.19,1.0,486.19,9.58,0.68,475.93
TXN049183,2026-06-13,card_present_credit,5999 Retail,USD,176.22,1.0,176.22,3.01,0.25,172.96
TXN049184,2026-06-05,card_present_debit,5732 Electronics,USD,49.02,1.0,49.02,0.72,0.06,48.24
TXN049185,2026-06-05,ecom_debit,5814 Fast Food,USD,69.56,1.0,69.56,1.19,0.09,68.28
TXN049186,2026-06-01,card_present_debit,5812 Restaurants,USD,86.24,1.0,86.24,1.12,0.11,85.01
TXN049187,2026-06-12,card_present_debit,5999 Retail,USD,36.13,1.0,36.13,0.59,0.05,35.49
TXN049188,2026-06-05,card_present_credit,5814 Fast Food,USD,324.62,1.0,324.62,5.46,0.45,318.71
TXN049189,2026-06-06,ecom_credit,5999 Retail,USD,566.51,1.0,566.51,11.15,0.79,554.57
TXN049190,2026-06-03,card_present_credit,5541 Fuel,USD,218.39,1.0,218.39,3.7,0.31,214.38
TXN049191,2026-06-09,ecom_debit,4899 Streaming,USD,29.32,1.0,29.32,0.63,0.04,28.65
TXN049192,2026-06-09,ecom_debit,5541 Fuel,USD,202.04,1.0,202.04,3.05,0.26,198.73
TXN049193,2026-06-13,card_present_credit,5732 Electronics,USD,64.42,1.0,64.42,1.16,0.09,63.17
TXN049194,2026-06-10,cross_border,5541 Fuel,CAD,48.43,0.731,35.4,0.86,0.39,34.15
TXN049195,2026-06-09,ecom_credit,5411 Grocery,USD,508.2,1.0,508.2,10.01,0.71,497.48
TXN049196,2026-06-07,card_present_credit,5812 Restaurants,USD,416.9,1.0,416.9,6.98,0.58,409.34
TXN049197,2026-06-12,cross_border,5912 Pharmacy,CAD,573.76,0.731,419.42,9.12,4.61,405.69
TXN049198,2026-06-08,card_present_credit,5814 Fast Food,USD,80.47,1.0,80.47,1.43,0.11,78.93
TXN049199,2026-06-14,ecom_credit,4899 Streaming,USD,415.94,1.0,415.94,8.21,0.58,407.15
TXN049200,2026-06-04,card_present_credit,5812 Restaurants,USD,475.42,1.0,475.42,7.94,0.67,466.81
TXN049201,2026-06-14,card_present_debit,4899 Streaming,USD,130.79,1.0,130.79,1.58,0.17,129.04
TXN049202,2026-06-13,card_present_credit,4899 Streaming,USD,34.57,1.0,34.57,0.67,0.05,33.85
TXN049203,2026-06-06,cross_border,7011 Lodging,CAD,841.38,0.731,615.05,13.32,6.77,594.96
TXN049204,2026-06-06,card_present_credit,4121 Rideshare,USD,225.2,1.0,225.2,3.82,0.32,221.06
TXN049205,2026-06-09,ecom_debit,4899 Streaming,USD,26.48,1.0,26.48,0.59,0.03,25.86
TXN049206,2026-06-10,card_present_credit,4121 Rideshare,USD,180.08,1.0,180.08,3.07,0.25,176.76
TXN049207,2026-06-10,card_present_credit,5541 Fuel,USD,326.01,1.0,326.01,5.48,0.46,320.07
TXN049208,2026-06-09,card_present_debit,5411 Grocery,USD,36.34,1.0,36.34,0.59,0.05,35.7
TXN049209,2026-06-13,card_present_credit,5912 Pharmacy,USD,257.43,1.0,257.43,4.35,0.36,252.72
TXN049210,2026-06-03,ecom_debit,5732 Electronics,USD,234.15,1.0,234.15,3.5,0.3,230.35
TXN049211,2026-06-08,card_present_debit,4121 Rideshare,USD,114.51,1.0,114.51,1.41,0.15,112.95
TXN049212,2026-06-05,card_present_debit,7011 Lodging,USD,71.47,1.0,71.47,0.96,0.09,70.42
TXN049213,2026-06-12,card_present_debit,5999 Retail,USD,112.05,1.0,112.05,1.39,0.15,110.51
TXN049214,2026-06-10,card_present_credit,5541 Fuel,USD,411.52,1.0,411.52,6.89,0.58,404.05
TXN049215,2026-06-11,card_present_debit,5732 Electronics,USD,134.04,1.0,134.04,1.62,0.17,132.25
TXN049216,2026-06-06,card_present_credit,5814 Fast Food,USD,375.06,1.0,375.06,6.29,0.53,368.24
TXN049217,2026-06-07,card_present_debit,5814 Fast Food,USD,16.31,1.0,16.31,0.38,0.02,15.91
TXN049218,2026-06-04,ecom_credit,5912 Pharmacy,USD,390.35,1.0,390.35,7.71,0.55,382.09
TXN049219,2026-06-13,cross_border,5812 Restaurants,JPY,96915.76,0.00641,621.23,13.46,6.83,600.94
TXN049220,2026-06-12,card_present_debit,5999 Retail,USD,205.95,1.0,205.95,2.37,0.27,203.31
TXN049221,2026-06-03,ecom_credit,5541 Fuel,USD,454.64,1.0,454.64,8.97,0.64,445.03
TXN049222,2026-06-01,cross_border,4121 Rideshare,MXN,9331.18,0.0542,505.75,10.97,5.56,489.22
TXN049223,2026-06-02,card_present_credit,5541 Fuel,USD,92.24,1.0,92.24,1.62,0.13,90.49
TXN049224,2026-06-04,cross_border,4121 Rideshare,MXN,1590.04,0.0542,86.18,1.95,0.95,83.28
TXN049225,2026-06-08,card_present_credit,5912 Pharmacy,USD,141.74,1.0,141.74,2.44,0.2,139.1
TXN049226,2026-06-13,card_present_credit,5732 Electronics,USD,248.49,1.0,248.49,4.2,0.35,243.94
TXN049227,2026-06-07,cross_border,5814 Fast Food,EUR,69.22,1.082,74.9,1.71,0.82,72.37
TXN049228,2026-06-01,ecom_credit,5411 Grocery,USD,354.44,1.0,354.44,7.01,0.5,346.93
TXN049229,2026-06-13,card_present_debit,5411 Grocery,USD,71.26,1.0,71.26,0.96,0.09,70.21
TXN049230,2026-06-13,ecom_debit,5912 Pharmacy,USD,113.58,1.0,113.58,1.81,0.15,111.62
TXN049231,2026-06-13,card_present_credit,7011 Lodging,USD,364.67,1.0,364.67,6.12,0.51,358.04
TXN049232,2026-06-10,card_present_debit,4121 Rideshare,USD,36.8,1.0,36.8,0.6,0.05,36.15
TXN049233,2026-06-09,ecom_credit,5732 Electronics,USD,376.07,1.0,376.07,7.43,0.53,368.11
TXN049234,2026-06-06,card_present_credit,5541 Fuel,USD,318.15,1.0,318.15,5.35,0.45,312.35
TXN049235,2026-06-04,ecom_debit,4899 Streaming,USD,92.79,1.0,92.79,1.52,0.12,91.15
TXN049236,2026-06-05,card_present_credit,5814 Fast Food,USD,201.8,1.0,201.8,3.43,0.28,198.09
TXN049237,2026-06-08,card_present_debit,7011 Lodging,USD,119.34,1.0,119.34,1.46,0.16,117.72
TXN049238,2026-06-04,card_present_credit,4121 Rideshare,USD,118.95,1.0,118.95,2.06,0.17,116.72
TXN049239,2026-06-11,card_present_debit,5912 Pharmacy,USD,4.4,1.0,4.4,0.26,0.01,4.13
TXN049240,2026-06-03,card_present_debit,5814 Fast Food,USD,161.6,1.0,161.6,1.91,0.21,159.48
TXN049241,2026-06-13,card_present_debit,5912 Pharmacy,USD,76.75,1.0,76.75,1.02,0.1,75.63
TXN049242,2026-06-03,ecom_debit,5732 Electronics,USD,231.55,1.0,231.55,3.46,0.3,227.79
TXN049243,2026-06-01,ecom_credit,4121 Rideshare,USD,136.83,1.0,136.83,2.77,0.19,133.87
TXN049244,2026-06-06,card_present_debit,5999 Retail,USD,168.43,1.0,168.43,1.98,0.22,166.23
TXN049245,2026-06-10,cross_border,4899 Streaming,EUR,308.35,1.082,333.64,7.27,3.67,322.7
TXN049246,2026-06-07,card_present_debit,4899 Streaming,USD,71.94,1.0,71.94,0.97,0.09,70.88
TXN049247,2026-06-07,card_present_debit,4121 Rideshare,USD,18.64,1.0,18.64,0.41,0.02,18.21
TXN049248,2026-06-09,card_present_credit,5411 Grocery,USD,263.21,1.0,263.21,4.44,0.37,258.4
TXN049249,2026-06-02,card_present_debit,5999 Retail,USD,57.54,1.0,57.54,0.81,0.07,56.66
TXN049250,2026-06-06,ecom_credit,5541 Fuel,USD,273.93,1.0,273.93,5.44,0.38,268.11
TXN049251,2026-06-12,ecom_debit,5912 Pharmacy,USD,222.79,1.0,222.79,3.34,0.29,219.16
TXN049252,2026-06-04,cross_border,5812 Restaurants,JPY,117421.22,0.00641,752.67,16.28,8.28,728.11
TXN049253,2026-06-12,ecom_credit,4121 Rideshare,USD,277.66,1.0,277.66,5.51,0.39,271.76
TXN049254,2026-06-05,ecom_credit,5411 Grocery,USD,554.51,1.0,554.51,10.91,0.78,542.82
TXN049255,2026-06-04,card_present_debit,5912 Pharmacy,USD,90.49,1.0,90.49,1.16,0.12,89.21
TXN049256,2026-06-09,card_present_credit,7011 Lodging,USD,186.94,1.0,186.94,3.18,0.26,183.5
TXN049257,2026-06-12,card_present_credit,5999 Retail,USD,181.34,1.0,181.34,3.09,0.25,178.0
TXN049258,2026-06-03,card_present_credit,4121 Rideshare,USD,229.68,1.0,229.68,3.89,0.32,225.47
TXN049259,2026-06-03,cross_border,5541 Fuel,MXN,4022.32,0.0542,218.01,4.79,2.4,210.82
TXN049260,2026-06-10,card_present_debit,5814 Fast Food,USD,189.36,1.0,189.36,2.2,0.25,186.91
TXN049261,2026-06-07,cross_border,5411 Grocery,MXN,11948.52,0.0542,647.61,14.02,7.12,626.47
TXN049262,2026-06-01,card_present_debit,5411 Grocery,USD,200.51,1.0,200.51,2.32,0.26,197.93
TXN049263,2026-06-07,card_present_credit,4121 Rideshare,USD,115.12,1.0,115.12,2.0,0.16,112.96
TXN049264,2026-06-10,ecom_credit,5912 Pharmacy,USD,635.54,1.0,635.54,12.49,0.89,622.16
TXN049265,2026-06-01,ecom_credit,5999 Retail,USD,290.0,1.0,290.0,5.75,0.41,283.84
TXN049266,2026-06-04,card_present_credit,5814 Fast Food,USD,186.15,1.0,186.15,3.17,0.26,182.72
TXN049267,2026-06-14,ecom_credit,5411 Grocery,USD,619.42,1.0,619.42,12.18,0.87,606.37
TXN049268,2026-06-05,card_present_debit,5812 Restaurants,USD,19.26,1.0,19.26,0.41,0.03,18.82
TXN049269,2026-06-07,card_present_debit,5411 Grocery,USD,123.01,1.0,123.01,1.5,0.16,121.35
TXN049270,2026-06-03,card_present_credit,5411 Grocery,USD,222.79,1.0,222.79,3.78,0.31,218.7
TXN049271,2026-06-01,cross_border,5814 Fast Food,CAD,749.99,0.731,548.24,11.89,6.03,530.32
TXN049272,2026-06-08,card_present_debit,5411 Grocery,USD,167.82,1.0,167.82,1.97,0.22,165.63
TXN049273,2026-06-05,card_present_debit,4121 Rideshare,USD,96.52,1.0,96.52,1.22,0.13,95.17
TXN049274,2026-06-13,card_present_debit,7011 Lodging,USD,93.91,1.0,93.91,1.2,0.12,92.59
TXN049275,2026-06-06,cross_border,5541 Fuel,GBP,687.52,1.278,878.65,18.99,9.67,849.99
TXN049276,2026-06-10,card_present_credit,5732 Electronics,USD,38.96,1.0,38.96,0.74,0.05,38.17
TXN049277,2026-06-12,card_present_debit,5812 Restaurants,USD,7.03,1.0,7.03,0.28,0.01,6.74
TXN049278,2026-06-09,ecom_credit,5999 Retail,USD,555.33,1.0,555.33,10.93,0.78,543.62
TXN049279,2026-06-05,card_present_debit,5812 Restaurants,USD,96.01,1.0,96.01,1.22,0.12,94.67
TXN049280,2026-06-12,card_present_credit,5541 Fuel,USD,426.65,1.0,426.65,7.14,0.6,418.91
TXN049281,2026-06-06,card_present_credit,7011 Lodging,USD,89.77,1.0,89.77,1.58,0.13,88.06
TXN049282,2026-06-06,ecom_credit,4899 Streaming,USD,381.81,1.0,381.81,7.55,0.53,373.73
TXN049283,2026-06-09,ecom_debit,5411 Grocery,USD,216.65,1.0,216.65,3.25,0.28,213.12
TXN049284,2026-06-09,card_present_debit,5732 Electronics,USD,81.39,1.0,81.39,1.06,0.11,80.22
TXN049285,2026-06-04,card_present_credit,5814 Fast Food,USD,91.64,1.0,91.64,1.61,0.13,89.9
TXN049286,2026-06-08,ecom_credit,5411 Grocery,USD,145.43,1.0,145.43,2.94,0.2,142.29
TXN049287,2026-06-02,card_present_debit,5999 Retail,USD,116.02,1.0,116.02,1.43,0.15,114.44
TXN049288,2026-06-08,card_present_debit,5999 Retail,USD,181.79,1.0,181.79,2.12,0.24,179.43
TXN049289,2026-06-03,card_present_debit,5814 Fast Food,USD,4.72,1.0,4.72,0.26,0.01,4.45
TXN049290,2026-06-08,card_present_debit,5732 Electronics,USD,23.91,1.0,23.91,0.46,0.03,23.42
TXN049291,2026-06-14,ecom_credit,5541 Fuel,USD,594.01,1.0,594.01,11.68,0.83,581.5
TXN049292,2026-06-10,card_present_credit,5732 Electronics,USD,23.11,1.0,23.11,0.48,0.03,22.6
TXN049293,2026-06-14,ecom_debit,5912 Pharmacy,USD,14.7,1.0,14.7,0.43,0.02,14.25
TXN049294,2026-06-04,card_present_debit,5812 Restaurants,USD,183.82,1.0,183.82,2.14,0.24,181.44
TXN049295,2026-06-11,cross_border,5541 Fuel,EUR,518.88,1.082,561.43,12.17,6.18,543.08
TXN049296,2026-06-10,card_present_debit,5999 Retail,USD,39.52,1.0,39.52,0.62,0.05,38.85
TXN049297,2026-06-12,card_present_debit,7011 Lodging,USD,167.06,1.0,167.06,1.96,0.22,164.88
TXN049298,2026-06-02,card_present_credit,5814 Fast Food,USD,315.43,1.0,315.43,5.3,0.44,309.69
TXN049299,2026-06-06,card_present_debit,5541 Fuel,USD,123.13,1.0,123.13,1.5,0.16,121.47
TXN049300,2026-06-03,card_present_debit,5732 Electronics,USD,196.3,1.0,196.3,2.27,0.26,193.77
TXN049301,2026-06-10,card_present_debit,5999 Retail,USD,186.7,1.0,186.7,2.17,0.24,184.29
TXN049302,2026-06-09,card_present_credit,5411 Grocery,USD,110.82,1.0,110.82,1.93,0.16,108.73
TXN049303,2026-06-14,card_present_debit,5411 Grocery,USD,28.46,1.0,28.46,0.51,0.04,27.91
TXN049304,2026-06-02,card_present_debit,4121 Rideshare,USD,10.54,1.0,10.54,0.32,0.01,10.21
TXN049305,2026-06-10,card_present_credit,4121 Rideshare,USD,186.12,1.0,186.12,3.17,0.26,182.69
TXN049306,2026-06-09,ecom_credit,5732 Electronics,USD,48.22,1.0,48.22,1.04,0.07,47.11
TXN049307,2026-06-03,card_present_debit,5812 Restaurants,USD,44.41,1.0,44.41,0.68,0.06,43.67
TXN049308,2026-06-05,card_present_debit,5814 Fast Food,USD,53.51,1.0,53.51,0.77,0.07,52.67
TXN049309,2026-06-10,ecom_debit,4899 Streaming,USD,167.53,1.0,167.53,2.57,0.22,164.74
TXN049310,2026-06-10,ecom_debit,5812 Restaurants,USD,82.84,1.0,82.84,1.38,0.11,81.35
TXN049311,2026-06-03,ecom_credit,5814 Fast Food,USD,94.84,1.0,94.84,1.95,0.13,92.76
TXN049312,2026-06-10,ecom_debit,7011 Lodging,USD,223.71,1.0,223.71,3.35,0.29,220.07
TXN049313,2026-06-08,ecom_credit,4121 Rideshare,USD,484.17,1.0,484.17,9.54,0.68,473.95
TXN049314,2026-06-01,card_present_debit,7011 Lodging,USD,116.37,1.0,116.37,1.43,0.15,114.79
TXN049315,2026-06-04,ecom_credit,5541 Fuel,USD,128.91,1.0,128.91,2.61,0.18,126.12
TXN049316,2026-06-05,card_present_credit,4899 Streaming,USD,202.98,1.0,202.98,3.45,0.28,199.25
TXN049317,2026-06-01,cross_border,5814 Fast Food,EUR,592.62,1.082,641.21,13.89,7.05,620.27
TXN049318,2026-06-02,card_present_credit,5732 Electronics,USD,320.78,1.0,320.78,5.39,0.45,314.94
TXN049319,2026-06-09,ecom_debit,5912 Pharmacy,USD,124.37,1.0,124.37,1.96,0.16,122.25
TXN049320,2026-06-13,card_present_credit,4121 Rideshare,USD,189.32,1.0,189.32,3.22,0.27,185.83
TXN049321,2026-06-01,card_present_credit,7011 Lodging,USD,472.87,1.0,472.87,7.9,0.66,464.31
TXN049322,2026-06-14,card_present_credit,4899 Streaming,USD,149.07,1.0,149.07,2.56,0.21,146.3
TXN049323,2026-06-06,card_present_credit,5812 Restaurants,USD,361.83,1.0,361.83,6.07,0.51,355.25
TXN049324,2026-06-11,ecom_debit,5999 Retail,USD,132.21,1.0,132.21,2.07,0.17,129.97
TXN049325,2026-06-07,card_present_debit,5732 Electronics,USD,165.7,1.0,165.7,1.95,0.22,163.53
TXN049326,2026-06-07,card_present_credit,5999 Retail,USD,36.2,1.0,36.2,0.7,0.05,35.45
TXN049327,2026-06-02,cross_border,5814 Fast Food,EUR,192.89,1.082,208.71,4.59,2.3,201.82
TXN049328,2026-06-11,ecom_credit,4899 Streaming,USD,228.37,1.0,228.37,4.55,0.32,223.5
TXN049329,2026-06-10,card_present_debit,5732 Electronics,USD,137.19,1.0,137.19,1.65,0.18,135.36
TXN049330,2026-06-03,card_present_debit,5411 Grocery,USD,171.88,1.0,171.88,2.01,0.22,169.65
TXN049331,2026-06-07,card_present_credit,5732 Electronics,USD,376.56,1.0,376.56,6.31,0.53,369.72
TXN049332,2026-06-05,card_present_credit,5541 Fuel,USD,172.08,1.0,172.08,2.94,0.24,168.9
TXN049333,2026-06-12,card_present_credit,5812 Restaurants,USD,259.48,1.0,259.48,4.38,0.36,254.74
TXN049334,2026-06-10,card_present_debit,7011 Lodging,USD,207.98,1.0,207.98,2.39,0.27,205.32
TXN049335,2026-06-09,card_present_credit,7011 Lodging,USD,366.27,1.0,366.27,6.14,0.51,359.62
TXN049336,2026-06-13,ecom_credit,4121 Rideshare,USD,380.22,1.0,380.22,7.51,0.53,372.18
TXN049337,2026-06-02,card_present_credit,5812 Restaurants,USD,421.17,1.0,421.17,7.05,0.59,413.53
TXN049338,2026-06-08,card_present_credit,5812 Restaurants,USD,38.22,1.0,38.22,0.73,0.05,37.44
TXN049339,2026-06-02,ecom_credit,7011 Lodging,USD,599.57,1.0,599.57,11.79,0.84,586.94
TXN049340,2026-06-09,ecom_credit,7011 Lodging,USD,26.86,1.0,26.86,0.62,0.04,26.2
TXN049341,2026-06-02,card_present_debit,5411 Grocery,USD,156.57,1.0,156.57,1.85,0.2,154.52
TXN049342,2026-06-05,card_present_debit,7011 Lodging,USD,212.1,1.0,212.1,2.44,0.28,209.38
TXN049343,2026-06-03,card_present_credit,4899 Streaming,USD,246.35,1.0,246.35,4.16,0.34,241.85
TXN049344,2026-06-08,card_present_debit,7011 Lodging,USD,180.52,1.0,180.52,2.11,0.23,178.18
TXN049345,2026-06-06,cross_border,5411 Grocery,JPY,73265.21,0.00641,469.63,10.2,5.17,454.26
TXN049346,2026-06-03,card_present_credit,5541 Fuel,USD,119.31,1.0,119.31,2.07,0.17,117.07
TXN049347,2026-06-12,card_present_debit,5812 Restaurants,USD,152.66,1.0,152.66,1.81,0.2,150.65
TXN049348,2026-06-06,ecom_credit,4899 Streaming,USD,474.73,1.0,474.73,9.36,0.66,464.71
TXN049349,2026-06-11,ecom_debit,5912 Pharmacy,USD,190.38,1.0,190.38,2.89,0.25,187.24
TXN049350,2026-06-06,card_present_credit,5999 Retail,USD,234.87,1.0,234.87,3.98,0.33,230.56
TXN049351,2026-06-13,card_present_credit,5541 Fuel,USD,12.76,1.0,12.76,0.31,0.02,12.43
TXN049352,2026-06-12,card_present_debit,5411 Grocery,USD,151.42,1.0,151.42,1.8,0.2,149.42
TXN049353,2026-06-08,ecom_credit,5541 Fuel,USD,82.16,1.0,82.16,1.7,0.12,80.34
TXN049354,2026-06-08,card_present_debit,5411 Grocery,USD,159.64,1.0,159.64,1.89,0.21,157.54
TXN049355,2026-06-11,ecom_credit,5411 Grocery,USD,279.84,1.0,279.84,5.56,0.39,273.89
TXN049356,2026-06-09,card_present_credit,5814 Fast Food,USD,79.99,1.0,79.99,1.42,0.11,78.46
TXN049357,2026-06-09,card_present_credit,5812 Restaurants,USD,286.01,1.0,286.01,4.82,0.4,280.79
TXN049358,2026-06-06,card_present_credit,7011 Lodging,USD,469.15,1.0,469.15,7.84,0.66,460.65
